id;login;cabinet;dmaj;recordstatus;ddebut;dfin
2557;dbenbatouche;evryessonne;2018-05-07 16:17:49;0;2018-03-05;
3518;dbenbatouche;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
479;dblandiniere;villeneuveleclerc;2015-06-01 11:07:42;0;2015-06-01;
478;dblandiniere;casseneuil;2015-06-01 10:57:11;0;2018-07-27;
3074;dblandiniere;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
84;dblandiniere;casseneuilsaintjean;2018-05-09 11:27:59;1;2015-03-04;2018-05-09
477;dblandiniere;villeneuvesurlot;2015-06-01 10:45:24;0;2015-04-21;
2911;dbongard;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
88;dbongard;fours;2015-04-30 18:52:34;0;2013-12-05;
781;dcharreton;gieresgranderue;2016-09-08 10:46:07;0;2016-09-08;
777;dcharreton;giereshero;2016-09-07 17:15:39;0;2016-09-07;
3276;dcharreton;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
776;dcharreton;gieresjaures;2016-09-07 17:06:40;0;2016-09-07;
815;ddjebaoui;villefontaine;2016-10-05 15:15:17;0;2016-10-05;
3294;ddjebaoui;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
165;ddupont;saintmarcellin;2015-04-30 18:52:34;0;2014-12-12;
2990;ddupont;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
89;delbongard;fours;2015-04-30 18:52:34;0;2015-04-30;
2979;delbongard;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3300;desrousseaux;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
823;desrousseaux;clermont;2016-10-05 18:25:31;0;2016-10-05;
3340;dhopgood;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
925;dhopgood;beaunebourgogne;2017-01-24 17:08:53;0;2017-01-24;
2884;dkubler;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
248;dkubler;marsan;2015-04-30 18:52:34;0;2012-11-05;
677;dlachapelle;ballancourt;2016-04-06 19:20:37;0;2016-04-06;
3228;dlachapelle;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
388;dlachat;avallon;2016-09-06 14:33:56;1;2012-11-27;2016-09-06
2918;dlachat;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2857;dlepy;polliat;2018-09-26 15:48:38;0;2018-09-26;
3651;dlepy;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
310;dloughran;bressuire;2015-04-30 18:52:34;0;2011-10-27;
311;dloughran;moncoutant;2015-04-30 18:52:34;0;2011-10-19;
2903;dloughran;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3527;dmaltete;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2576;dmaltete;nerondes;2018-03-16 11:47:26;0;2018-03-16;
2819;dmaltete;laguerche;2018-09-04 08:45:16;0;2018-09-04;
2575;dmaltete;baugy;2018-03-16 11:44:46;0;2018-03-16;
820;dmaraval;stetiennerouvray;2016-10-05 17:12:26;0;2016-10-05;
3299;dmaraval;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3555;dmarquesdossantos;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2638;dmarquesdossantos;champigny;2018-05-02 18:49:09;0;2018-05-02;
371;dperot;Angoulemefours;2015-04-30 18:52:34;0;2014-09-05;
2963;dperot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
372;dperot;Angoulemewaldeck;2018-08-16 09:18:33;1;2014-09-11;2018-08-16
407;dsene;parishermel;2015-04-30 18:52:34;0;2015-10-01;
465;dsene;mdm;2015-05-18 11:31:53;0;2015-05-18;
2428;dsene;parismadone19;2017-11-02 09:38:01;0;2017-11-02;
409;dsene;parispolonceau;2015-04-30 18:52:34;0;2014-10-08;
410;dsene;parisramey;2015-04-30 18:52:34;0;2015-06-11;
3033;dsene;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
408;dsene;parisleon;2015-04-30 18:52:34;0;2014-10-07;
3161;eamalric;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
537;eamalric;aouste;2015-09-14 09:19:38;0;2015-09-17;
2866;eaouad;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
753;eaouad;Brioux;2016-08-20 22:39:03;1;2016-08-20;2016-08-20
3070;eaouad2;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3250;eaouad3;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
919;ebarbaud;barleduc;2017-08-21 15:08:11;1;2017-01-19;2017-08-21
3064;ebellandi;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
60;ebellandi;casteljaloux;2017-10-20 16:08:32;1;2015-02-09;2017-10-20
2773;eberger;perigny;2018-08-29 13:49:56;0;2018-08-29;
2772;eberger;dompierresurmer;2018-08-29 13:45:07;0;2018-08-29;
2890;eberger;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3522;eboisson;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2561;eboisson;gergy;2018-03-07 17:19:07;0;2018-03-07;
3365;echallita;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
981;echallita;zTest;2017-04-05 18:50:10;0;2017-04-05;
717;ecohen;valbonne;2016-06-02 14:42:51;0;2016-06-02;
3243;ecohen;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2508;ecoloma;evryessonne;2018-01-18 13:39:47;0;2018-01-18;
3499;ecoloma;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
142;edebofle;marquise;2015-04-30 18:52:34;0;2015-03-11;
3093;edebofle;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2985;edecarvalho;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
122;edecarvalho;castresoult;2015-04-30 18:52:34;0;2014-08-05;
3560;edefrance;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2643;edefrance;lachapellesaintluc;2018-05-16 11:36:16;0;2018-05-16;
3658;edefrance;troyespasteur;2018-10-08 10:26:04;0;2018-10-08;
3488;edesaunois;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2491;edesaunois;tavers;2018-01-09 18:22:58;0;2018-01-09;
944;edetarragon;zTest;2017-02-23 18:15:04;0;2017-02-23;
3345;edetarragon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
163;educarre;ambierle;2015-04-30 18:52:34;0;2015-02-25;
3113;educarre;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3360;edumoulin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1043;edumoulin;varcesrepublique;2017-06-14 18:22:37;0;2017-06-14;
1042;edumoulin;vif;2017-06-14 18:07:15;0;2017-06-14;
967;edumoulin;stgeorgescommiers;2017-03-15 18:35:41;0;2017-03-10;
984;edumoulin;varcesjaures;2017-04-10 14:26:13;0;2017-04-10;
2878;edurieux;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
168;edurieux;segonzac;2015-04-30 18:52:34;0;2011-09-15;
607;efeyt;marcillat;2016-01-26 19:36:45;0;2016-01-26;
3192;efeyt;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2551;efouredelorme;chatillonsurchalaronne;2018-02-20 10:03:35;0;2018-02-20;
3324;efouredelorme;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
894;efouredelorme;ambronay;2016-12-13 17:28:54;0;2016-12-13;
2760;efouredelorme;bourgcardio;2018-08-27 18:04:47;0;2018-08-27;
2544;efouredelorme;peronnas;2018-08-30 14:06:34;1;2018-02-09;2018-08-30
187;efrangne;chauvigny;2015-04-30 18:52:34;0;2013-01-14;
778;efrangne;mignaloux;2016-09-08 08:54:01;0;2016-09-08;
2879;efrangne;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
188;efrangne;saint-julien;2015-04-30 18:52:34;0;2012-11-26;
778;efrangne;mignaloux;2016-09-08 08:54:01;0;2016-09-08;
902;egandon;laguyonniere;2017-01-04 18:27:17;0;2017-01-04;
2548;egandon;laboissieredemontaigu;2018-02-13 14:48:41;0;2018-02-13;
901;egandon;montaigu;2017-01-04 18:26:37;0;2017-01-04;
3329;egandon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
977;egaux;coullons;2017-04-04 12:31:18;0;2017-04-04;
3364;egaux;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
976;egaux;mspgien;2017-04-04 12:29:02;0;2017-04-04;
2683;egaux;viglain;2018-06-14 16:10:17;0;2018-06-14;
3485;egoujon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2488;egoujon;villeneuvelariviere;2018-01-09 17:56:26;0;2018-01-09;
2689;egranet;agenjaures;2018-06-14 17:51:07;0;2018-06-14;
2688;egranet;bonencontre;2018-06-14 17:44:00;0;2018-06-14;
3582;egranet;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
713;egrenot;morteau;2016-05-30 16:04:38;0;2016-05-30;
715;egrenot;orchamps;2016-05-30 16:07:16;0;2016-05-30;
2430;egrenot;morteauchaussee;2017-11-07 11:22:51;0;2017-11-07;
3240;egrenot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
711;egrenot;nods;2016-05-30 15:57:13;0;2016-05-30;
2628;egrissolange;lessalles;2018-04-26 17:39:52;0;2018-04-26;
2624;egrissolange;saintjustchevalet;2018-04-26 17:14:03;0;2018-04-26;
2631;egrissolange;cremeaux;2018-04-26 17:41:39;0;2018-04-26;
2626;egrissolange;saintmartin;2018-04-26 17:37:31;0;2018-04-26;
3550;egrissolange;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1162;eguichard;chatelleraultangelard;2017-10-10 16:57:01;0;2017-10-10;
1985;eguichard;moissanstabac2017;2017-10-11 11:40:37;0;2017-09-04;
1161;eguichard;poitiersamand;2017-10-10 16:52:31;0;2017-10-10;
218;eguichard;poitierscouronnerie;2018-01-11 10:18:35;1;2014-12-04;2018-01-11
3048;eguichard;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1009;ejaulin-gallet;pontlabbe;2017-04-28 10:53:50;0;2017-04-28;
3379;ejaulin-gallet;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1010;ejaulin-gallet;saintporchaire;2017-04-28 11:00:24;0;2017-04-28;
2690;elabouyrie;aurillacmerletroumegous;2018-06-14 17:52:43;0;2018-06-14;
2687;elabouyrie;aurillac;2018-06-14 17:43:41;0;2018-06-14;
2686;elabouyrie;saintpauldeslandes;2018-06-14 17:34:44;0;2018-06-14;
3580;elabouyrie;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2562;elanave;condom;2018-03-07 17:25:08;0;2018-03-07;
3523;elanave;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
809;elebon;lelamentingondeau;2016-10-04 18:03:09;0;2016-10-04;
3288;elebon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2636;elebon;diamant;2018-05-02 10:57:11;0;2018-05-02;
932;elebon;ducos;2017-02-03 19:45:28;0;2017-02-03;
2605;elelerre;laglacerie;2018-04-05 14:11:28;0;2018-04-05;
3540;elelerre;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2518;elemaitre;tourlaville;2018-01-25 11:29:43;0;2018-01-25;
3492;elemaitre;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2518;elemaitre;tourlaville;2018-01-25 11:29:43;0;2018-01-25;
316;emailhe;realmont;2015-04-30 18:52:34;0;2013-09-10;
2922;emailhe;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3437;emattelin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1141;emattelin;rumilly;2017-09-27 18:08:15;0;2017-09-27;
1071;emilotgarcin;montpeyroux;2017-08-15 12:56:16;0;2017-08-14;
843;emilotgarcin;nebian;2016-11-08 15:30:15;0;2016-11-08;
1064;emilotgarcin;fontes;2017-08-15 12:56:49;0;2017-07-26;
3306;emilotgarcin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3051;emorel;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
346;emorel;rouen;2015-04-30 18:52:34;0;2015-01-15;
3473;epantaleon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2477;epantaleon;neuvysaintsepulcre;2017-12-15 18:18:29;0;2017-12-15;
934;epeltier;chablis;2017-02-10 14:01:15;0;2017-02-10;
3344;epeltier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1143;eperrenoud;chamberybleriot;2018-02-16 19:21:59;1;2017-09-28;2018-02-16
3377;eperrenoud;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1004;eperrenoud;chindrieux;2017-11-29 11:19:01;1;2017-04-19;2017-11-29
1082;eperrenoud;cognin;2017-08-29 16:14:37;0;2017-08-29;
1003;eperrenoud;aixlesbains;2018-02-16 16:30:08;1;2017-04-19;2018-02-16
2536;eperrenoud;laravoire;2018-02-07 17:05:27;0;2018-02-07;
377;epraud;lefenouillercentre;2018-04-10 10:26:09;1;2015-02-19;2018-04-10
3080;epraud;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3269;erambaud;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
764;erambaud;philibertbouaine;2016-08-29 18:57:35;0;2016-08-29;
2659;erambaud;herbergement;2018-06-04 16:49:09;0;2018-06-04;
763;erambaud;rocheserviere;2016-08-29 18:53:24;0;2016-08-29;
966;erochon;orleans;2018-08-29 19:06:16;1;2017-03-10;2018-08-29
3359;erochon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2535;erosset;nicerisso;2018-02-07 16:18:22;0;2018-02-07;
3509;erosset;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
849;erubio;fenouillet;2016-11-08 17:02:09;0;2016-11-08;
848;erubio;toulousevivarais;2016-11-08 17:00:42;0;2016-11-08;
850;erubio;quintfonsegrives;2016-11-08 17:03:14;0;2016-11-08;
2534;erubio;lanta;2018-02-06 14:31:18;0;2018-02-06;
3309;erubio;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
847;erubio;toulousechaubet;2016-11-08 16:59:47;0;2016-11-08;
2514;esanchez;vezelise;2018-01-18 16:19:20;0;2018-01-18;
3502;esanchez;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2515;esanchez;Diarville;2018-01-18 16:22:40;0;2018-01-18;
686;esautier;mureaux2;2017-09-06 08:28:13;1;2016-04-18;2017-09-06
3216;esautier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1080;estoven;lacapelle;2017-08-23 16:19:36;0;2017-08-23;
871;estoven;ruffec-mois-sans-tabac;2016-11-14 16:01:37;1;2016-11-10;2016-11-14
3217;estoven;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
657;estoven;angoulemelavalette;2017-08-23 16:25:49;1;2016-03-30;2017-08-23
877;estoven;angouleme-mois-sans-tabac;2016-11-14 16:01:02;0;2016-11-14;
1081;estoven;stmartinboulogne;2017-08-23 16:22:52;0;2017-08-23;
2715;estoven;boulognesurmer;2018-07-09 10:44:42;0;2018-07-09;
3173;etible;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
437;evidal;cessieu;2015-04-30 18:52:34;0;2015-08-03;
2969;evidal;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3436;evincent;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1139;evincent;bulgneville;2017-09-27 17:32:14;0;2017-09-27;
3249;ewarrand;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
792;ewarrand;mainsat;2016-09-22 13:31:58;0;2016-09-22;
25;fadda;avermes2;2015-04-30 18:52:34;0;2014-12-09;
24;fadda;avermes;2015-04-30 18:52:34;0;2014-12-09;
3043;fadda;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
623;faubri;stetienne;2018-05-09 18:48:03;1;2015-06-11;2018-05-09
3134;faubri;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
922;faubri;stetiennematisse;2018-05-09 18:48:36;1;2017-01-24;2018-05-09
745;faubrymercier;saintsauveur;2016-07-08 20:45:30;0;2016-07-08;
3262;faubrymercier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3028;fboudinar;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3229;fbove;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
696;fbove;tournuslamanu;2016-04-28 17:27:37;0;2016-04-28;
2630;fbriery;cremeaux;2018-04-26 17:41:20;0;2018-04-26;
2625;fbriery;saintjustchevalet;2018-04-26 17:14:18;0;2018-04-26;
2627;fbriery;saintmartin;2018-04-26 17:37:47;0;2018-04-26;
3551;fbriery;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2629;fbriery;lessalles;2018-04-26 17:40:10;0;2018-04-26;
695;fcervello;tournuslamanu;2016-05-04 13:46:46;1;2016-04-28;2016-05-04
653;fchague;tarascon;2016-03-17 19:11:48;0;2016-03-17;
3195;fchague;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
612;fchague;mercus;2016-02-01 12:00:20;0;2016-02-01;
3037;fchaigne;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
124;fchaigne;larochesuryon;2015-04-30 18:52:34;0;2014-10-23;
811;fchataignier;montlucon;2018-08-29 13:18:58;1;2016-10-05;2018-08-29
3290;fchataignier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2800;fcortier;charlieu;2018-08-29 18:50:28;0;2018-08-29;
3614;fcortier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
542;fdoornbos;clamecygrand;2015-09-22 15:17:15;0;2015-10-02;
518;fdoornbos;clamecy;2015-09-04 12:23:39;0;2015-08-26;
3149;fdoornbos;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
566;fdumoulin;gennevillierspaix;2015-11-09 12:36:19;0;2015-10-06;
3177;fdumoulin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2712;fdutrieu;garchizypaix;2018-08-30 14:56:23;1;2018-07-05;2018-08-30
3577;fdutrieu;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2669;fdutrieu;garchizy;2018-06-13 08:48:36;0;2018-06-13;
2635;fgrenier;meylan;2018-04-27 10:39:31;0;2018-04-27;
3554;fgrenier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2596;fguettari;maromme;2018-03-29 17:49:53;0;2018-03-29;
1116;fguettari;saintaubinleselbeuf;2017-09-04 09:24:25;0;2017-09-04;
3430;fguettari;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3638;fkhourchafi;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2776;fkhourchafi;grenoblegeants;2018-08-29 14:12:13;0;2018-08-29;
281;flegoff;gontaud;2018-04-10 10:17:21;1;2014-09-11;2018-04-10
284;flegoff;tonneinsstalingrad;2015-04-30 18:52:34;0;2014-08-27;
627;flegoff;tonneinsfoch;2016-02-16 11:16:13;0;2014-08-27;
2955;flegoff;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
282;flegoff;lemas;2018-04-10 10:28:16;1;2014-08-04;2018-04-10
283;flegoff;tonneins;2015-04-30 18:52:34;0;2014-08-12;
2956;flemoine;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
296;flemoine;saintyrieix;2015-04-30 18:52:34;0;2014-04-23;
2571;flemoine;MontmoreaustCybard;2018-03-08 16:54:20;0;2018-03-08;
295;flemoine;chazelles;2015-04-30 18:52:34;0;2014-04-24;
307;flojewski;medillan;2017-05-10 18:13:46;1;2014-04-01;2017-05-10
2958;flojewski;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
471;flojewski;lesgonds;2017-05-10 18:12:14;1;2015-05-21;2017-05-10
308;flojewski;pisany;2017-05-10 18:13:10;1;2014-04-02;2017-05-10
3441;fmoreno;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1147;fmoreno;laroquedolmes;2017-10-03 11:06:24;0;2017-10-03;
3164;frs156;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
785;fsaugues;langeac;2016-09-19 19:16:44;0;2016-09-19;
3277;fsaugues;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
406;fschneider;stst;2015-04-30 18:52:34;0;2013-09-05;
892;fschneider;regny;2018-04-10 18:39:13;1;2016-12-13;2018-04-10
3023;fschneider;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3148;fsipraseuth;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
538;fsipraseuth;pantin;2015-09-16 10:09:14;0;2015-08-26;
421;ftasdi;giat;2018-04-10 10:16:10;1;2014-11-12;2018-04-10
422;ftasdi;montel;2018-04-10 12:27:27;1;2014-11-12;2018-04-10
3082;ftasdi;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3042;fthevenon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
780;fthevenon;grenoblejardin;2016-11-22 10:14:23;1;2016-09-08;2016-11-22
423;fthevenon;chenove;2016-11-22 10:13:34;1;2014-11-12;2016-11-22
882;fthevenon;varces;2016-11-22 10:18:03;0;2016-11-22;
779;fthevenon;grenoblevau;2016-09-08 09:18:18;0;2016-09-08;
621;fvetter;arves;2018-09-24 18:48:19;1;2016-02-05;2018-09-24
3198;fvetter;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3576;fviennet;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2830;fviennet;morteauchaussee;2018-09-06 11:08:38;0;2018-09-06;
2668;fviennet;morteau;2018-06-13 08:43:53;0;2018-06-13;
444;fvurpillot;maiches;2018-09-24 18:47:09;1;2014-07-08;2018-09-24
3026;fvurpillot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2415;fvurpillot;villerslelac;2018-09-24 18:47:24;1;2017-10-18;2018-09-24
3211;gaugris;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3202;gbesse;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
631;gbesse;figeac;2017-03-10 15:14:40;1;2016-02-19;2017-03-10
678;gbesse;figeacbloch;2017-09-06 08:29:34;1;2016-04-07;2017-09-06
77;gbilleaud;Nueil;2015-04-30 18:52:34;0;2013-09-02;
2891;gbilleaud;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
76;gbilleaud;mauze-thouarsais;2015-04-30 18:52:34;0;2013-06-06;
2980;gbonnel;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
91;gbonnel;valbonne;2016-06-02 14:42:58;1;2014-12-15;2016-06-02
90;gbonnel;roquefortlespins;2015-04-30 18:52:34;0;2015-01-27;
965;gclavel;orleans;2018-08-29 19:06:10;1;2017-03-10;2018-08-29
3358;gclavel;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3112;gcollette;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2610;gcolorado-paubert;lavelanet2;2018-04-10 11:48:53;0;2018-04-10;
3417;gcolorado-paubert;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1094;gcolorado-paubert;lavelanet;2017-08-30 15:48:31;0;2017-08-30;
144;gdecize;guillon;2015-04-30 18:52:34;0;2008-12-21;
2874;gdecize;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
579;gdecize;avallon;2015-11-30 10:37:41;0;2012-11-27;
3171;gdegardelle;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
652;gdelclaux;decazeville;2016-03-16 14:22:07;0;2016-03-16;
3210;gdelclaux;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
211;ggivry;cluny;2015-04-30 18:52:34;0;2015-04-09;
3091;ggivry;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
954;ggourraud;stcesaire;2017-03-08 18:18:45;0;2017-03-08;
2426;ggourraud;chervesrichemont;2017-10-26 16:50:43;0;2017-10-26;
953;ggourraud;brizambourg;2017-03-08 18:16:27;0;2017-03-08;
3351;ggourraud;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
952;ggourraud;burie;2017-03-08 18:14:07;0;2017-03-08;
2465;gmolines;moissanstabac2017;2017-12-01 16:07:34;0;2017-12-01;
2424;gmolines;grenoblevau;2017-10-18 17:08:10;0;2017-10-18;
3453;gmolines;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2738;gmolines;seyssins;2018-07-27 15:48:01;0;2018-07-27;
2432;gmolines;varces;2017-11-14 14:34:22;0;2017-11-14;
370;gpascaud;gueretois;2015-04-30 18:52:34;0;2014-06-18;
3015;gpascaud;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
368;gpascaud;bussiere;2015-04-30 18:52:34;0;2014-07-17;
369;gpascaud;celledunoise;2015-04-30 18:52:34;0;2014-06-15;
1111;gsanchez;montenois;2017-08-31 15:34:41;0;2017-08-31;
3427;gsanchez;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1038;gsavigneau;Parislahire;2017-05-31 14:21:06;0;2017-05-31;
3390;gsavigneau;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3448;gsawadogo;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2416;gsawadogo;Varennessurloire;2017-10-18 14:34:20;0;2017-10-18;
2671;hbegaries;aureilhan;2018-06-13 08:51:39;0;2018-06-13;
2670;hbegaries;tarbes;2018-06-13 08:49:07;0;2018-06-13;
3575;hbegaries;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2672;hbegaries;odos;2018-06-13 10:43:44;0;2018-06-13;
2667;hbegaries;barbazandebat;2018-06-13 08:39:08;0;2018-06-13;
1150;hbegaud;stpierreoleron;2017-10-03 14:56:18;0;2017-10-03;
3443;hbegaud;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1151;hbegaud;stgeorgesoleron;2017-10-03 14:59:38;0;2017-10-03;
581;hcherifa;strasbourgmolsheim;2015-12-04 12:31:58;0;2015-12-01;
700;hcherifa;htp;2016-05-06 11:10:41;0;2016-05-06;
580;hcherifa;strasbourgdoller;2018-03-16 11:48:30;1;2015-12-01;2018-03-16
3181;hcherifa;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
910;hcherifa;schirmeck;2017-01-12 13:10:43;0;2017-01-12;
3611;hcollard;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2751;hcollard;ladoix;2018-08-21 12:55:16;0;2018-08-21;
2750;hcollard;meursault;2018-08-21 12:49:43;0;2018-08-21;
3133;hmelouah;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
331;hmelouah;villefranche;2015-04-30 18:52:34;0;2015-09-08;
963;hplaye;figeac;2017-03-10 15:15:12;0;2017-03-10;
3356;hplaye;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2478;hplaye;figeacbloch;2017-12-20 14:42:40;0;2017-12-20;
3027;hplozner;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3222;hrouquette;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
666;hrouquette;naucelle;2016-04-05 19:06:51;0;2016-04-05;
665;hrouquette;baraqueville;2016-04-05 18:58:19;0;2016-04-05;
1122;hsoumare;saintdeniscms;2017-09-05 11:47:20;0;2017-09-05;
3415;hsoumare;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2615;hurvois;toursballan;2018-04-18 17:55:25;0;2018-04-18;
